>90 10.0000
 -50.7820 -16.7840
 -50.7360 -16.7760
 -50.4720 -16.9460
 -50.4420 -16.9840
 -50.4080 -17.0100
 -50.3320 -17.0390
 -50.2970 -17.0940
 -50.3100 -17.1420
 -50.2570 -17.2590
 -50.2250 -17.3160
 -50.2020 -17.3860
 -50.1660 -17.4470
 -50.1210 -17.5040
 -50.0820 -17.5710
 -50.0510 -17.6410
 -50.0510 -17.6410
 -50.0280 -17.7140
 -50.0100 -17.7830
 -49.9440 -17.8280
 -49.8850 -17.7760
 -49.8060 -17.7270
 -49.7250 -17.6830
 -49.7250 -17.6830
 -49.6080 -17.7010
 -49.5680 -17.7690
 -49.5190 -17.8270
 -49.5050 -17.8840
 -49.5050 -17.8840
 -49.4750 -17.9310
 -49.3980 -17.9380
 -49.3380 -17.9420
 -49.2410 -17.9880
 -49.1720 -18.0000
 -49.1720 -18.0020
 -49.0910 -18.0370
 -48.9710 -18.1690
 -48.9400 -18.2420
 -48.9570 -18.2930
 -48.9720 -18.3490
 -48.9030 -18.4250
 -48.8090 -18.4300
 -48.7000 -18.4350
